Ax,Ay,Az,Gx,Gy,Gz,Label
0.141,-0.6915,0.7476,0.0,-12.25,-5.88,B
0.1703,-0.7193,0.7735,-0.7,-7.84,0.35,B
0.1864,-0.7115,0.7637,-2.52,-2.66,-0.21,B
0.1903,-0.7613,0.7042,-2.31,-1.96,0.63,B
0.2245,-0.7769,0.7462,5.53,-2.52,3.71,B
0.202,-0.6891,0.671,0.35,-8.82,3.64,B
0.1854,-0.712,0.7032,14.77,-9.66,0.84,B
0.1889,-0.6881,0.731,13.58,-10.43,2.17,B
0.181,-0.6769,0.7432,10.92,-9.66,-3.57,B
0.1869,-0.7437,0.8008,6.65,-9.8,-3.5,B
0.1893,-0.7281,0.8042,2.45,-0.49,5.46,B
0.1791,-0.7013,0.774,3.57,4.2,9.45,B
0.1679,-0.6612,0.7193,4.55,3.5,7.77,B
0.1508,-0.6378,0.6988,6.72,-2.52,2.45,B
0.144,-0.6237,0.7203,8.05,-9.03,-2.03,B
0.1527,-0.6202,0.7803,4.34,-9.87,-8.19,B
0.1596,-0.7096,0.8218,-2.24,-7.56,-11.48,B
0.1742,-0.7832,0.8574,-7.56,-1.05,-1.96,B
0.181,-0.7754,0.8599,-8.68,11.76,9.59,B
0.1606,-0.7105,0.7901,-4.48,15.33,12.81,B
0.1508,-0.6422,0.7086,-0.28,13.79,8.96,B
0.142,-0.61,0.6559,2.94,6.93,-1.12,B
0.1366,-0.6573,0.6178,14.42,-1.61,-8.12,B
0.1362,-0.6612,0.7232,9.38,-11.34,-8.61,C
0.143,-0.6895,0.7564,-1.89,-8.82,-10.22,C
0.1366,-0.7544,0.7842,-3.5,-10.5,-4.55,C
0.1552,-0.7554,0.896,-13.93,-0.63,7.56,C
0.1386,-0.6627,0.852,-10.01,13.65,10.43,C
0.1371,-0.632,0.7871,-6.72,17.22,3.71,C
0.1249,-0.629,0.7398,-6.37,13.72,-5.04,C
0.1352,-0.7013,0.6827,-0.49,9.59,-7.77,C
0.143,-0.7588,0.7998,-1.05,3.64,-2.8,C
0.142,-0.7247,0.7998,-5.53,11.34,2.87,C
0.1381,-0.6988,0.7593,-4.9,11.97,1.05,C
0.1298,-0.6866,0.7779,-5.74,8.4,-1.26,C
0.1332,-0.7017,0.8291,-8.75,14.84,-2.73,C
0.1318,-0.6749,0.8218,-13.65,22.61,-1.96,C
0.1318,-0.6656,0.7359,-16.66,30.59,-6.93,C
0.1264,-0.7056,0.6549,-10.64,20.79,-9.87,C
0.1161,-0.771,0.5832,-3.71,9.87,-7.56,C
0.103,-0.771,0.6608,7.21,-6.23,-2.17,C
0.1088,-0.7257,0.791,1.26,-5.11,-0.28,C
0.1093,-0.7598,0.8272,-6.37,0.56,1.96,C
0.1166,-0.73,0.8169,-10.71,7.49,6.79,C
0.1122,-0.7203,0.7247,-6.16,12.67,5.88,C
0.0986,-0.7076,0.7086,0.84,10.08,4.9,C
0.0888,-0.7257,0.8389,-5.88,10.92,3.99,C
0.101,-0.754,0.8799,-16.66,27.86,10.22,C
0.1205,-0.7627,0.6817,-13.86,35.14,13.79,C
0.1049,-0.7574,0.57,-1.82,15.61,14.14,C
0.0859,-0.7076,0.6876,3.92,2.38,13.02,C
0.0717,-0.609,0.8677,-4.48,4.2,11.83,C
0.0615,-0.5475,0.854,-19.04,20.09,1.89,C
0.0439,-0.5666,0.7618,-21.63,25.06,-7.35,C
0.0346,-0.569,0.8013,-28.07,28.21,-13.37,C
0.0181,-0.5724,0.7793,-38.64,36.96,-21.98,C
0.0468,-0.6905,0.5295,-44.73,41.51,-36.61,C
0.0508,-0.975,0.55,-31.5,20.93,-31.01,C
0.0703,-1.0497,0.8281,-24.64,9.31,-0.63,C
0.0917,-0.8979,1.0097,-35.77,44.73,21.63,C
0.0581,-0.792,0.794,-34.44,64.68,23.73,C
0.0293,-0.6983,0.6364,-28.0,62.09,19.39,C
0.0054,-0.6041,0.6612,-26.53,60.48,5.18,C
-0.0283,-0.7989,0.7891,-37.59,63.63,-12.81,C
0.0068,-0.9814,0.7618,-59.78,84.91,-3.71,C
-0.0049,-0.9799,0.486,-44.73,89.74,18.97,C
-0.0395,-0.8662,0.4172,-30.24,64.89,24.64,C
-0.0605,-0.7779,0.426,-23.31,43.19,17.43,C
-0.0688,-0.7706,0.5705,-23.45,35.07,4.55,C
-0.0683,-0.8242,0.5466,-28.35,39.2,-5.25,C
-0.0415,-0.8408,0.5353,-29.12,33.88,-7.49,C
-0.0181,-0.8252,0.5241,-33.04,37.17,-12.67,C
-0.0093,-0.8799,0.5085,-34.16,38.5,-22.12,C
-0.019,-1.1063,0.4704,-38.92,33.95,-24.08,C
-0.0351,-1.0868,0.5319,-40.11,21.98,-13.58,C
-0.0376,-1.0731,0.5788,-42.63,21.98,7.14,C
-0.0473,-0.9511,0.4924,-31.15,20.86,21.56,C
-0.062,-0.8403,0.4856,-15.96,13.37,25.06,C
-0.0698,-0.7481,0.5348,-5.88,20.72,19.6,C
-0.0859,-0.7618,0.5085,0.56,28.14,7.56,C
-0.0996,-0.8189,0.4773,2.52,24.57,0.28,C
-0.0712,-0.9082,0.528,-4.83,23.17,-1.12,C
-0.0634,-0.9677,0.4758,-8.47,21.98,3.64,C
-0.0849,-0.9892,0.489,-12.25,11.62,9.66,C
-0.1069,-0.9716,0.6368,-17.99,5.67,21.98,C
-0.1181,-0.9316,0.6339,-21.56,19.6,34.37,C
-0.1591,-0.8413,0.4948,-3.71,24.29,42.84,C
-0.1928,-0.7593,0.5553,3.99,20.93,38.99,C
-0.2006,-0.8218,0.7227,-5.67,31.64,33.39,C
-0.185,-0.9077,0.7271,-21.56,55.16,38.78,C
-0.1918,-0.9409,0.5719,-24.57,65.38,48.58,C
-0.1874,-0.9579,0.5036,-21.21,64.12,59.08,C
-0.225,-0.9989,0.5866,-23.03,59.57,65.87,C
-0.203,-1.0258,0.3919,-11.34,68.95,77.63,C
-0.2411,-0.9121,0.2772,18.27,47.74,101.71,C
-0.2704,-0.793,0.3577,22.47,33.18,100.87,C
-0.2743,-0.9145,0.347,28.63,28.07,77.63,C
-0.2664,-0.9594,0.2699,33.46,17.22,80.08,C
-0.2635,-1.0497,0.0537,46.55,-0.42,88.41,C
-0.2684,-1.0292,0.1405,60.69,-38.36,109.27,C
-0.2777,-0.8159,0.1532,74.34,-54.04,140.42,C
-0.2962,-0.5524,0.2284,84.56,-65.03,127.19,C
-0.3431,-0.5388,0.1093,89.32,-77.28,98.56,C
-0.3811,-0.5983,0.5602,63.42,-114.59,72.31,C
-0.3323,-0.7174,0.9828,0.14,-86.1,70.91,C
-0.3382,-0.672,0.4865,13.09,-46.41,77.7,C
-0.3387,-0.5534,0.3938,18.97,-73.85,77.07,C
-0.3357,-0.5822,0.3221,30.87,-96.53,64.33,C
-0.3221,-0.5427,0.4138,48.51,-107.31,56.42,C
-0.2747,-0.4734,0.3904,51.73,-102.41,52.43,C
-0.3294,-0.3436,0.3396,71.82,-134.26,37.45,C
-0.3055,-0.285,0.7349,31.71,-158.97,16.03,C
-0.3099,-0.2338,0.754,11.27,-157.29,-0.63,C
-0.284,-0.3123,0.8691,-15.96,-151.27,-24.15,C
-0.2523,-0.3279,0.7222,-12.04,-149.24,-31.71,C
-0.2069,-0.3719,0.7081,-4.62,-155.19,-53.55,C
-0.1254,-0.3177,0.6261,12.53,-167.79,-63.56,C
-0.0337,-0.2059,0.65,16.24,-184.45,-82.53,C
0.019,-0.1401,0.6808,16.59,-216.44,-112.49,C
0.1132,-0.1396,0.8472,-8.54,-236.95,-148.82,C
0.181,-0.2338,0.9965,-38.43,-238.35,-177.66,C
0.2708,-0.2689,1.1,-51.66,-228.83,-191.94,C
0.3821,-0.3294,1.3254,-72.59,-185.99,-210.91,C
0.4587,-0.4758,1.5875,-83.16,-137.27,-232.61,C
0.3977,-0.8028,1.7851,-96.25,-56.63,-244.37,C
0.4192,-1.2888,2.3312,-144.27,64.26,-242.06,C
0.4914,-1.5333,2.0154,-191.31,261.1,-138.6,C
0.4973,-1.1195,1.1448,-184.59,354.48,-83.65,C
0.5187,-0.9823,0.7257,-186.55,367.85,-68.04,C
0.4182,-0.8735,0.0527,-137.83,339.64,-54.32,C
0.3621,-0.8345,-0.1479,-28.77,231.63,-79.31,C
0.2118,-0.8237,-0.0708,2.03,152.95,-70.77,C
0.181,-0.7974,0.0952,10.29,72.66,-78.05,C
0.2098,-0.8789,0.2279,19.04,18.2,-79.31,C
0.1332,-1.0692,0.2869,67.97,-10.78,-62.3,C
0.1469,-1.0516,0.6017,49.91,-18.55,-49.7,C
0.204,-1.2049,0.5368,67.69,-15.47,-11.48,C
0.185,-1.1458,0.754,94.01,-2.45,28.0,C
0.1937,-0.8735,0.6695,29.47,10.64,38.71,C
0.202,-0.6681,0.6422,-1.12,-4.69,39.55,C
0.1762,-0.713,0.6281,-9.59,-12.25,30.17,C
0.1186,-0.6817,0.7105,-43.54,-17.85,27.44,C
0.1166,-0.6798,0.6461,-49.42,-24.92,16.59,C
0.161,-0.6769,0.7076,-25.62,-24.08,17.08,C
0.1332,-0.8023,0.8716,-11.48,-15.54,16.59,C
0.1288,-0.8686,0.7891,-11.41,-8.89,26.32,C
0.1303,-0.7979,0.731,-5.74,-4.69,32.76,C
0.122,-0.7208,0.7969,-12.6,3.15,28.84,C
0.0996,-0.731,0.7203,-21.42,4.9,26.46,C
0.0996,-0.7696,0.6359,-27.16,2.66,26.74,C
0.1044,-0.7881,0.5466,-7.49,-13.58,38.22,C
0.0932,-0.7344,0.6373,7.42,-21.42,31.29,C
0.0712,-0.7788,0.6242,-13.37,-22.47,30.38,C
0.1318,-0.791,0.5383,-9.59,-25.9,27.44,C
0.1122,-0.8174,0.5632,26.46,-38.99,24.5,C
0.1161,-0.7637,0.6754,17.01,-42.63,27.16,C
0.1196,-0.7881,0.5866,22.54,-42.91,23.52,C
0.1078,-0.7842,0.6198,32.69,-59.85,24.36,C
0.141,-0.6891,0.7823,26.46,-54.11,23.45,C
0.1488,-0.632,0.8799,13.09,-35.77,8.61,C
0.1078,-0.6481,0.7813,-17.5,-19.39,-13.23,C
0.12,-0.8325,0.5695,-17.36,-8.61,-22.19,C
0.0991,-0.9101,0.5529,8.96,-27.02,-9.87,C
0.1122,-0.8379,0.631,17.22,-34.58,1.19,C
0.1347,-0.7632,0.7091,14.35,-32.55,4.41,C
0.1254,-0.7676,0.7359,-1.47,-22.4,0.63,C
0.1322,-0.9575,0.4616,30.59,-26.11,12.46,C
0.0947,-0.8764,0.571,42.91,-59.01,30.38,C
0.1093,-0.7374,0.7076,49.0,-61.88,26.46,C
0.1327,-0.6788,0.7418,50.05,-58.73,18.34,C
0.1874,-0.5744,0.8057,31.99,-38.29,13.37,C
0.1688,-0.5656,0.8154,14.07,-19.04,-1.61,C
0.1591,-0.6383,0.732,-8.33,-2.24,-20.93,C
0.162,-0.8769,0.447,9.17,-1.05,-21.84,C
0.2186,-1.0282,0.3221,42.21,-24.64,-1.61,C
0.1464,-1.0106,0.3035,115.08,-100.73,35.42,C
0.202,-0.8403,0.6505,109.97,-119.84,55.65,C
0.2274,-0.6642,0.8974,85.89,-111.37,53.76,C
0.2455,-0.5788,0.9209,37.31,-58.59,41.58,C
0.223,-0.551,0.8457,1.68,-63.98,29.54,C
0.2142,-0.4919,0.9618,-20.3,-67.97,12.88,C
0.2464,-0.5475,0.9594,-45.64,-36.54,-3.43,C
0.2391,-0.6798,0.8886,-43.54,-12.25,-8.12,C
0.2596,-0.8072,0.6808,-33.04,7.7,-4.13,C
0.2201,-0.8647,0.5812,21.21,-17.64,17.29,C
0.2518,-0.7047,0.7701,27.02,-26.39,22.19,C
0.2621,-0.6783,0.9614,11.34,-10.78,15.75,C
0.2645,-0.6856,0.9819,-26.46,26.25,16.66,C
0.2323,-0.7144,0.8764,-40.11,40.95,12.11,C
0.2386,-0.813,0.8862,-50.12,55.02,16.52,C
0.2064,-0.8979,0.9584,-56.77,76.16,34.23,C
0.1879,-0.9165,0.8628,-46.76,99.75,51.59,C
0.1625,-0.8608,0.835,-35.77,103.74,68.04,C
0.1474,-0.7198,0.7788,-35.0,106.12,68.53,C
0.1171,-0.5998,0.7579,-41.86,92.61,54.39,C
0.1083,-0.5685,0.9677,-76.09,97.93,30.52,C
0.0976,-0.6764,0.9814,-110.25,132.51,16.31,C
0.0576,-0.7935,0.8642,-133.0,163.17,14.56,C
0.021,-0.9765,0.856,-144.06,173.32,20.23,C
0.0669,-1.0258,0.571,-133.91,194.53,40.25,C
0.0132,-1.1175,0.3367,-95.13,180.11,56.28,C
-0.0093,-0.9365,0.3792,-61.25,147.49,95.83,C
-0.0854,-0.59,0.5378,-69.3,147.56,89.46,C
-0.1391,-0.4475,0.3479,-73.57,145.81,38.08,C
-0.2059,-0.5456,0.1498,-75.67,116.2,-21.42,C
-0.2167,-0.7886,0.1601,-79.59,77.14,-53.55,C
-0.1928,-0.9121,0.2103,-81.69,61.11,-48.02,C
-0.1952,-1.0077,0.3333,-80.01,49.7,-33.74,C
-0.1747,-1.0097,0.3401,-87.78,61.04,-14.0,C
-0.1659,-1.0146,0.1157,-70.21,61.74,-8.12,C
-0.1659,-1.096,-0.0395,-38.29,43.12,-5.04,C
-0.2011,-1.0594,-0.002,-1.96,3.5,14.7,C
-0.1747,-0.9111,0.3606,-5.04,-7.7,29.96,C
-0.2308,-0.835,0.5431,-34.02,26.81,22.26,C
-0.2318,-0.8721,0.347,-42.42,50.26,10.5,C
-0.2133,-0.915,0.121,-18.83,38.01,1.33,C
-0.1986,-0.9584,0.1,-24.43,12.95,0.7,C
-0.1972,-0.9984,0.1591,-13.44,0.77,3.43,C
-0.185,-1.1053,0.142,-2.31,-4.41,4.2,C
-0.182,-1.0682,0.1396,17.43,-17.5,27.23,C
-0.2089,-1.0111,0.2557,28.28,-27.23,41.3,C
-0.2211,-0.954,0.4397,22.33,-21.42,46.62,C
-0.242,-0.9101,0.5602,3.99,2.1,42.77,C
-0.2401,-0.9189,0.4158,-6.16,25.2,36.12,C
-0.2464,-0.9736,0.1039,8.19,19.39,27.3,C
-0.2489,-1.0868,0.1615,14.63,-8.68,26.25,C
-0.2455,-1.0965,0.2372,22.19,-24.15,46.9,C
-0.2284,-1.1224,0.2562,20.65,-21.56,66.99,C
-0.2328,-1.035,0.2743,26.25,-23.73,93.03,C
-0.2645,-0.8569,0.2342,37.03,-22.26,106.33,C
-0.2835,-0.754,0.1523,46.41,-21.07,94.5,C
-0.3314,-0.8125,0.0332,69.79,-40.04,72.38,C
-0.2362,-1.0458,-0.1908,76.79,-46.69,58.24,C
-0.3021,-1.1351,-0.3167,136.15,-122.29,86.38,C
-0.2025,-0.852,0.2474,118.16,-163.17,152.74,C
-0.0942,-0.7608,0.1791,103.81,-105.0,146.58,C
-0.266,-0.5339,0.3094,135.45,-159.67,143.78,C
-0.3016,-0.2264,0.5441,89.18,-136.08,111.16,C
-0.3065,-0.3045,0.0586,94.36,-109.27,53.76,C
-0.326,-0.0888,0.1757,100.52,-177.45,28.49,C
-0.1903,-0.0742,-0.0512,89.46,-185.85,-11.62,C
-0.1391,0.0112,-0.0156,123.83,-265.72,-42.98,C
0.082,0.121,0.1454,105.91,-327.04,-79.66,C
0.2264,0.0137,0.4924,75.25,-392.91,-145.67,C
0.3314,-0.0517,1.0453,21.35,-440.58,-188.23,C
0.4934,-0.2796,1.26,-38.71,-393.82,-216.51,C
0.2523,-0.8804,1.5782,-41.02,-409.36,-270.55,C
0.6251,-1.2756,1.9696,-53.9,-354.9,-201.11,C
0.5246,-1.0829,2.216,-57.19,-165.55,-126.56,C
0.5153,-0.8721,2.0057,-94.92,29.75,-103.67,C
0.5246,-0.7418,1.6587,-138.74,138.18,-75.46,C
0.426,-0.4729,1.2517,-165.13,207.69,-62.58,C
0.3597,-0.2274,0.8247,-191.94,226.45,-101.99,C
0.4231,-0.5573,0.3689,-206.43,210.14,-142.31,C
0.3694,-1.1893,-0.0098,-31.99,132.44,-133.35,C
0.4363,-1.3196,0.6354,22.61,145.32,-100.03,C
0.3553,-1.5372,0.3777,47.81,152.74,-40.32,C
0.2621,-1.1244,0.3831,-3.5,105.56,1.33,C
0.2625,-0.8764,0.305,-1.4,61.04,-20.72,C
0.2298,-0.8472,0.4797,27.93,38.78,-29.26,C
0.2284,-0.8047,0.4753,27.09,43.61,-38.5,C
0.2176,-0.8423,0.4616,37.52,12.74,-38.22,C
0.246,-0.9043,0.489,46.97,-4.9,-36.54,C
0.243,-0.9008,0.6242,47.18,-16.66,-25.13,C
0.2621,-0.8608,0.7105,13.09,-21.35,-9.45,C
0.2801,-0.7984,0.8613,-10.08,-1.12,7.42,C
0.2113,-0.751,0.6207,-47.46,0.35,10.85,C
0.1957,-0.7169,0.5944,-44.8,-17.15,8.96,C
0.1913,-0.7666,0.6612,-35.21,-19.74,12.88,C
0.1815,-0.7818,0.6622,-23.1,-16.8,17.01,C
0.2172,-0.7174,0.691,-15.33,-16.87,20.37,C
0.2025,-0.7286,0.6759,-12.11,-7.49,12.88,C
0.2054,-0.7603,0.7017,-6.58,-8.19,13.58,C
0.2137,-0.7584,0.7047,-4.27,-5.74,15.82,C
0.2352,-0.7671,0.7066,-2.24,-5.67,22.19,C
0.2176,-0.7793,0.6656,-2.17,2.38,29.12,C
0.2142,-0.7671,0.6725,-2.17,1.75,29.47,C
0.2006,-0.7837,0.6373,-3.36,3.08,28.07,C
0.1874,-0.7881,0.5807,-0.49,-2.03,26.53,C
0.1708,-0.8072,0.5436,5.88,-12.32,24.36,C
0.1708,-0.8003,0.5724,11.55,-26.25,26.04,C
0.2274,-0.7418,0.751,-0.7,-33.95,26.6,C
0.1923,-0.8179,0.8506,-38.71,1.05,14.98,C
0.1845,-1.038,0.6759,-30.45,16.52,27.16,C
0.1664,-0.9794,0.5793,-4.83,6.65,51.8,C
0.1601,-0.8008,0.611,15.12,1.12,54.95,C
0.1254,-0.7408,0.6207,5.74,-0.63,49.77,C
0.1435,-0.8286,0.7315,35.49,-1.33,39.9,C
0.0747,-1.1248,0.9428,2.38,10.22,54.11,C
0.2484,-1.0604,0.7598,-14.14,54.25,98.84,C
0.1362,-0.9243,0.5797,20.72,50.33,108.29,C
0.1352,-0.7671,0.6895,20.65,47.67,105.63,C
0.0766,-0.6983,0.9477,-4.9,63.42,90.37,C
0.0288,-0.7579,0.937,-31.36,97.44,70.7,C
0.0005,-1.0228,0.896,-50.4,117.6,60.97,C
-0.0473,-1.1278,0.7906,-41.93,120.26,85.4,C
-0.0395,-1.097,0.7691,-40.81,127.26,118.3,C
-0.0278,-0.8115,0.3723,-3.85,122.5,152.25,C
-0.0049,-0.2996,0.3977,21.42,97.37,158.69,C
-0.1752,-0.1327,0.4646,11.76,95.55,89.53,C
-0.2474,-0.2718,0.4231,-10.01,78.19,15.4,C
-0.2508,-0.447,0.6129,-59.08,70.49,-21.0,C
-0.222,-0.5095,0.5958,-90.72,84.91,-36.12,C
-0.222,-0.608,0.3104,-89.11,80.85,-53.69,C
-0.2455,-0.8891,0.1928,-61.95,39.2,-67.06,C
-0.2469,-1.0053,0.3543,-41.02,15.4,-35.07,C
-0.3606,-0.8584,0.5261,-32.69,30.17,-12.81,C
-0.2406,-0.7637,0.3806,-24.5,33.88,-22.05,C
-0.2655,-0.8735,0.3572,-19.46,11.34,-37.17,C
-0.2557,-0.875,0.4729,-30.1,-1.61,-46.62,C
-0.2616,-0.9599,0.6612,-46.06,7.35,-40.81,C
-0.2108,-1.1292,0.5436,-50.19,23.66,-22.75,C
-0.1967,-1.0053,0.4221,-27.58,13.51,5.53,C
-0.2133,-0.8833,0.385,-0.21,8.75,1.47,C
-0.2328,-0.9374,0.4255,-2.1,-2.73,-2.59,C
-0.2279,-0.916,0.4919,-4.62,6.23,5.74,C
-0.2123,-0.8198,0.5226,-6.58,11.83,4.83,C
-0.2323,-0.8154,0.5051,-22.26,27.23,-9.24,C
-0.2342,-0.9487,0.3484,-20.23,22.33,-15.4,C
-0.2401,-1.1361,0.5744,-30.45,14.98,-6.58,C
-0.2499,-1.2132,0.4202,-11.41,23.24,15.33,C
-0.2508,-1.098,0.4075,6.37,11.55,39.34,C
-0.2557,-0.9394,0.3582,23.66,-3.57,45.36,C
-0.244,-0.629,0.5583,13.58,20.44,41.02,C
-0.2772,-0.6139,0.4582,0.84,36.26,2.66,C
-0.2869,-0.7491,0.3084,-10.08,27.65,-21.21,C
-0.2743,-0.8721,0.364,-24.15,11.34,-28.21,C
-0.2699,-0.9165,0.3982,-32.27,7.63,-24.43,C
-0.2704,-0.917,0.3909,-31.43,7.7,-20.16,C
-0.283,-0.9921,0.4231,-31.78,7.42,-18.69,C
-0.2547,-1.0106,0.3206,-23.31,11.48,-6.72,C
-0.2674,-1.0219,0.3104,-13.44,2.24,-2.03,C
-0.2264,-1.0941,0.2538,-7.56,-0.21,0.28,C
-0.2289,-1.0912,0.1435,13.72,-21.77,20.09,C
-0.2064,-1.0336,0.2772,16.8,-32.27,44.17,C
-0.2167,-1.0268,0.4709,7.49,-26.46,52.64,C
-0.1918,-1.0063,0.4558,-6.02,1.54,61.25,C
-0.1967,-1.1439,0.2786,-3.64,19.04,55.86,C
-0.1942,-1.221,0.1898,16.66,5.04,68.6,C
-0.184,-1.1161,0.1757,36.82,-7.21,116.55,C
-0.2152,-0.9892,0.1698,66.5,-17.92,140.42,C
-0.2245,-0.8379,0.1098,86.52,-25.69,142.45,C
-0.2503,-0.6881,0.0059,100.31,-47.18,132.51,C
-0.2904,-0.6759,-0.3533,132.37,-90.16,110.88,C
-0.3133,-0.7227,0.4275,120.33,-166.67,102.34,C
-0.2913,-0.6398,0.9267,53.34,-117.53,119.21,C
-0.3684,-0.4821,0.5915,54.46,-57.54,108.5,C
-0.3514,-0.5783,0.0415,72.8,-62.79,82.18,C
-0.3953,-0.4538,0.5431,80.85,-146.86,81.13,C
-0.3943,-0.2547,0.7544,53.06,-110.67,61.53,C
-0.4065,-0.1386,0.5026,56.42,-89.32,20.23,C
-0.367,-0.0698,0.1723,61.32,-125.58,-18.48,C
-0.3172,0.002,0.2655,38.22,-204.4,-62.02,C
-0.1039,-0.1308,0.0493,38.5,-231.56,-118.51,C
-0.1191,-0.3289,0.9091,32.83,-340.06,-163.59,C
-0.0342,-1.0082,1.5191,-72.59,-276.15,-183.82,C
-0.0322,-1.483,1.505,-67.34,-182.63,-93.24,C
-0.0727,-1.2693,1.3269,-10.22,-100.03,-12.39,C
-0.0898,-0.7803,0.9902,24.08,-51.87,17.99,C
-0.0673,-0.3406,0.8091,45.08,-51.87,-19.67,C
-0.0161,-0.1859,0.835,28.63,-65.38,-64.4,C
0.0683,-0.0371,0.8662,-11.9,-50.12,-92.33,C
0.1425,0.1884,0.8442,-81.76,-51.8,-145.46,C
0.2967,0.1342,0.6076,-113.26,-93.66,-192.92,C
0.1181,-0.4841,1.2615,-101.22,-115.01,-359.45,C
0.2987,-1.7431,2.1848,-233.59,-8.47,-300.93,C
0.2972,-1.8729,1.4264,-206.36,208.18,-130.06,C
0.3509,-1.0829,0.5905,-101.78,268.38,-86.52,C
0.2957,-0.9496,0.0522,-43.05,225.33,-120.68,C
0.2362,-1.0995,0.0727,-2.52,129.85,-118.23,C
0.2333,-1.2229,0.0859,27.93,80.92,-69.58,C
0.1991,-0.9687,0.2757,43.82,52.92,-42.63,C
0.1835,-0.9038,0.3782,20.65,33.25,-56.98,C
0.2074,-1.0009,0.4958,-4.76,15.96,-49.07,C
0.2054,-1.0463,0.5553,-16.94,13.86,-21.49,C
0.2069,-1.0141,0.6944,-16.52,17.92,1.75,C
0.182,-0.9028,0.6773,-16.45,35.91,14.91,C
0.1581,-0.8906,0.5056,-20.65,34.72,19.74,C
0.161,-0.8613,0.4421,9.03,28.35,33.04,C
0.1269,-0.6983,0.4314,9.24,-0.77,12.81,C
0.1513,-0.7174,0.5578,12.11,-18.06,4.27,C
0.1118,-0.7749,0.6281,-1.05,-7.42,-1.82,C
0.1113,-0.8535,0.5993,3.29,-16.24,7.56,C
0.121,-0.8091,0.6676,-2.87,-21.77,13.58,C
0.1205,-0.7784,0.8047,-24.64,-10.5,10.99,C
0.1083,-0.8447,0.6529,-31.99,5.46,11.83,C
0.1108,-0.8516,0.6007,-26.39,-0.07,18.55,C
0.0996,-0.8389,0.6066,-26.95,-2.73,21.14,C
0.1108,-0.8189,0.6344,-26.6,-7.42,25.69,C
0.1059,-0.7135,0.5812,-27.23,0.63,20.58,C
0.0942,-0.7627,0.5197,-18.06,-8.96,11.69,C
0.1005,-0.7828,0.5871,-16.38,-14.63,10.71,C
0.1035,-0.832,0.5963,-13.65,-8.33,6.65,C
0.0961,-0.8638,0.5958,-7.0,-3.85,6.93,C
0.1039,-0.874,0.5602,-1.61,-4.27,3.29,C
0.1108,-0.8935,0.609,2.66,-8.33,4.62,C
0.0971,-0.8486,0.5885,1.12,-2.38,5.67,C
0.0942,-0.8218,0.55,4.83,-4.34,3.43,C
0.0917,-0.8189,0.5724,3.57,-8.4,0.42,C
0.103,-0.7647,0.5661,0.84,-2.8,-3.43,C
0.1059,-0.8218,0.5241,0.84,-7.91,-5.04,C
0.1171,-0.876,0.5251,7.49,-14.35,-6.02,C
0.1054,-0.9643,0.6573,8.4,-8.75,-1.4,C
0.1142,-1.0019,0.588,0.98,-10.99,13.51,C
0.1118,-0.9096,0.6066,9.24,-10.5,20.51,C
0.1078,-0.8599,0.6422,13.02,-11.27,24.99,C
0.082,-0.792,0.652,8.05,2.31,19.67,C
0.0786,-0.813,0.6373,2.1,6.37,11.06,C
0.0849,-0.8457,0.5671,1.54,8.68,10.57,C
0.0449,-0.9335,0.673,0.14,2.52,5.53,C
-0.0015,-1.2854,0.9409,-20.37,23.38,15.61,C
-0.0146,-1.6665,1.1175,-31.43,48.79,60.27,C
0.1205,-1.8017,0.9726,-27.37,102.13,144.83,C
0.3084,-1.5884,0.6647,10.57,134.82,245.98,C
0.2796,-0.8306,0.2167,63.77,124.18,307.79,C
0.1469,-0.2874,0.1708,104.86,68.6,248.5,C
-0.0898,-0.6095,1.0214,47.74,31.5,164.08,C
-0.0117,-0.7008,0.8935,-26.25,114.45,135.8,C
-0.0805,-0.4504,0.5427,-32.27,133.35,161.84,C
-0.2464,-0.2152,0.527,-55.16,129.15,122.01,C
-0.3977,-0.3372,0.7042,-84.21,112.56,40.32,C
-0.3118,-0.6417,0.6769,-124.11,145.95,14.49,C
-0.3533,-0.8584,-0.0786,-74.06,124.18,16.8,C
-0.3738,-0.8901,-0.2191,-15.96,40.53,34.51,C
-0.3772,-0.6978,0.0346,18.9,-12.88,51.66,C
-0.4133,-0.4978,0.4133,20.02,-27.72,30.38,C
-0.4304,-0.4524,0.6383,-5.95,-3.15,7.28,C
-0.4338,-0.4343,0.5222,-33.18,22.75,-19.32,C
-0.4348,-0.5275,0.4558,-56.0,19.74,-48.16,C
-0.4421,-0.6651,0.4358,-64.96,13.37,-66.92,C
-0.4187,-0.8125,0.6237,-85.96,33.95,-75.88,C
-0.3797,-0.9662,0.3475,-68.18,37.66,-68.53,C
-0.347,-1.0414,0.1342,-36.47,19.18,-45.43,C
-0.3533,-1.0355,0.2298,-10.15,-12.11,-17.64,C
-0.368,-0.9667,0.4246,1.26,-16.8,-2.73,C
-0.3719,-0.8838,0.4607,2.8,-2.87,2.8,C
-0.3821,-0.8316,0.3855,3.64,-0.35,0.84,C
-0.386,-0.8198,0.5573,-14.0,4.2,-8.33,C
-0.3909,-0.8535,0.3811,-21.84,25.13,-13.65,C
-0.3826,-0.9638,0.3348,-14.07,22.26,-20.72,C
-0.3553,-1.0526,0.2752,-4.13,14.21,-13.44,C
-0.3548,-1.0585,0.1796,15.96,-1.12,-0.56,C
